Epoch 00000 | Loss 3.2533 | Accuracy 0.7011
Epoch 00001 | Loss 0.8551 | Accuracy 0.8067
Epoch 00002 | Loss 0.6499 | Accuracy 0.8338
Epoch 00003 | Loss 0.5825 | Accuracy 0.8481
Epoch 00004 | Loss 0.5339 | Accuracy 0.8600
Epoch 00005 | Loss 0.5053 | Accuracy 0.8657
Epoch 00006 | Loss 0.4849 | Accuracy 0.8692
Epoch 00007 | Loss 0.4727 | Accuracy 0.8725
Epoch 00008 | Loss 0.4652 | Accuracy 0.8697
Epoch 00009 | Loss 0.4610 | Accuracy 0.8725
