Epoch 00000 | Loss 1.4725 | Accuracy 0.8383
Epoch 00001 | Loss 0.5379 | Accuracy 0.8636
Epoch 00002 | Loss 0.4864 | Accuracy 0.8699
Epoch 00003 | Loss 0.4656 | Accuracy 0.8739
Epoch 00004 | Loss 0.4542 | Accuracy 0.8752
Epoch 00005 | Loss 0.4502 | Accuracy 0.8745
Epoch 00006 | Loss 0.4395 | Accuracy 0.8755
Epoch 00007 | Loss 0.4379 | Accuracy 0.8778
Epoch 00008 | Loss 0.4363 | Accuracy 0.8813
Epoch 00009 | Loss 0.4326 | Accuracy 0.8786
