"friendster_variance[1, 2]_t0_NP_SAGE_nl12of8_cm3GB",SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,3.0GB,cm3GB,3145728,805306368,0,0,7,20,379.95,4501.27,583.59,5464.81
"friendster_variance[0, 2]_t0_MP_SAGE_nl12of8_cm3GB",SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,3.0GB,cm3GB,65608366,16795741696,0,0,7,20,20187.96,588.35,10706.18,31482.49
friendster_variance[1]_t0_DP_SAGE_nl12of8_cm4GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,4.0GB,cm4GB,4194304,1073741824,0,0,7,20,265.23,7443.18,346.3,8054.71
friendster_variance[1]_t0_NP_SAGE_nl12of8_cm4GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,4.0GB,cm4GB,4194304,1073741824,0,0,7,20,388.54,4447.89,557.9,5394.33
"friendster_variance[0, 2]_t0_MP_SAGE_nl12of8_cm4GB",SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,4.0GB,cm4GB,65608366,16795741696,0,0,7,20,21262.83,590.72,11103.89,32957.45
friendster_t0_DP_SAGE_nl12of8_cm5GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,5.0GB,cm5GB,5242880,1342177280,0,0,7,20,265.71,7051.52,344.42,7661.66
friendster_variance[1]_t0_NP_SAGE_nl12of8_cm5GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,5.0GB,cm5GB,5242880,1342177280,0,0,7,20,382.2,4339.38,554.93,5276.52
"friendster_variance[0, 2]_t0_MP_SAGE_nl12of8_cm5GB",SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,5.0GB,cm5GB,65608366,16795741696,0,0,7,20,20725.18,585.64,10507.89,31818.71
friendster_variance[1]_t0_DP_SAGE_nl12of8_cm6GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,6.0GB,cm6GB,6291456,1610612736,0,0,7,20,266.07,7343.03,349.3,7958.4
friendster_variance[1]_t0_NP_SAGE_nl12of8_cm6GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,6.0GB,cm6GB,6291456,1610612736,0,0,7,20,388.28,3673.4,561.26,4622.94
"friendster_variance[0, 2]_t0_MP_SAGE_nl12of8_cm6GB",SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,6.0GB,cm6GB,65608366,16795741696,0,0,7,20,20476.71,586.72,11438.41,32501.85
friendster_variance[1]_t0_DP_SAGE_nl12of8_cm7GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,7.0GB,cm7GB,7340032,1879048192,0,0,7,20,266.44,6910.96,342.32,7519.72
"friendster_variance[1, 2]_t0_NP_SAGE_nl12of8_cm7GB",SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,7.0GB,cm7GB,7340032,1879048192,0,0,7,20,390.35,4567.39,582.88,5540.62
"friendster_variance[0, 2]_t0_MP_SAGE_nl12of8_cm7GB",SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,7.0GB,cm7GB,65608366,16795741696,0,0,7,20,21081.08,590.62,11366.6,33038.3
friendster_variance[1]_t0_DP_SAGE_nl12of8_cm8GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,8.0GB,cm8GB,8388608,2147483648,0,0,7,20,267.53,7466.07,346.27,8079.87
friendster_variance[1]_t0_NP_SAGE_nl12of8_cm8GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,8.0GB,cm8GB,8388608,2147483648,0,0,7,20,396.36,4210.59,560.45,5167.39
"friendster_variance[0, 2]_t0_MP_SAGE_nl12of8_cm8GB",SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,8.0GB,cm8GB,65608366,16795741696,0,0,7,20,20050.98,587.06,11055.7,31693.74
friendster_variance[1]_t0_DP_SAGE_nl16of8_cm0GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,0.0GB,cm0GB,0,0,0,0,7,20,265.23,6427.28,333.89,7026.41
friendster_variance[2]_t0_NP_SAGE_nl16of8_cm0GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,0.0GB,cm0GB,0,0,0,0,7,20,392.0,2144.12,573.92,3110.03
"friendster_variance[0, 2]_t0_MP_SAGE_nl16of8_cm0GB",SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,0.0GB,cm0GB,0,0,0,0,7,20,19202.89,12539.02,9978.97,41720.89
friendster_variance[1]_t0_DP_SAGE_nl16of8_cm1GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,1.0GB,cm1GB,1048576,268435456,0,0,7,20,263.22,5859.62,333.26,6456.1
friendster_t0_NP_SAGE_nl16of8_cm1GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,1.0GB,cm1GB,1048576,268435456,0,0,7,20,391.76,1227.72,533.57,2153.04
"friendster_variance[0, 2]_t0_MP_SAGE_nl16of8_cm1GB",SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,1.0GB,cm1GB,33554432,8589934592,0,0,7,20,19506.38,686.03,11653.71,31846.11
friendster_variance[1]_t0_DP_SAGE_nl16of8_cm2GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,2.0GB,cm2GB,2097152,536870912,0,0,7,20,270.25,5534.04,341.52,6145.81
friendster_t0_NP_SAGE_nl16of8_cm2GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,2.0GB,cm2GB,2097152,536870912,0,0,7,20,389.08,976.76,540.75,1906.58
"friendster_variance[0, 2]_t0_MP_SAGE_nl16of8_cm2GB",SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,2.0GB,cm2GB,65608366,16795741696,0,0,7,20,20678.12,585.76,11504.17,32768.05
friendster_variance[1]_t0_DP_SAGE_nl16of8_cm3GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,3.0GB,cm3GB,3145728,805306368,0,0,7,20,267.64,4684.22,336.28,5288.14
"friendster_variance[1, 2]_t0_NP_SAGE_nl16of8_cm3GB",SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,3.0GB,cm3GB,3145728,805306368,0,0,7,20,389.82,863.83,572.97,1826.63
"friendster_variance[0, 2]_t0_MP_SAGE_nl16of8_cm3GB",SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,3.0GB,cm3GB,65608366,16795741696,0,0,7,20,19864.1,588.03,10717.38,31169.51
friendster_variance[1]_t0_DP_SAGE_nl16of8_cm4GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,4.0GB,cm4GB,4194304,1073741824,0,0,7,20,268.03,4418.34,343.27,5029.64
friendster_variance[1]_t0_NP_SAGE_nl16of8_cm4GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,4.0GB,cm4GB,4194304,1073741824,0,0,7,20,389.42,758.0,537.16,1684.58
"friendster_variance[0, 2]_t0_MP_SAGE_nl16of8_cm4GB",SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,4.0GB,cm4GB,65608366,16795741696,0,0,7,20,20921.79,587.49,11570.38,33079.66
friendster_variance[1]_t0_DP_SAGE_nl16of8_cm5GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,5.0GB,cm5GB,5242880,1342177280,0,0,7,20,268.8,5009.82,343.62,5622.24
"friendster_variance[1, 2]_t0_NP_SAGE_nl16of8_cm5GB",SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,5.0GB,cm5GB,5242880,1342177280,0,0,7,20,389.55,711.31,573.55,1674.41
"friendster_variance[0, 2]_t0_MP_SAGE_nl16of8_cm5GB",SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,5.0GB,cm5GB,65608366,16795741696,0,0,7,20,20926.26,584.93,11802.97,33314.17
friendster_variance[1]_t0_DP_SAGE_nl16of8_cm6GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,6.0GB,cm6GB,6291456,1610612736,0,0,7,20,268.52,4935.82,342.04,5546.38
friendster_variance[1]_t0_NP_SAGE_nl16of8_cm6GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,6.0GB,cm6GB,6291456,1610612736,0,0,7,20,385.35,682.5,545.76,1613.61
"friendster_variance[0, 2]_t0_MP_SAGE_nl16of8_cm6GB",SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,6.0GB,cm6GB,65608366,16795741696,0,0,7,20,20217.57,588.77,10963.9,31770.23
friendster_variance[1]_t0_DP_SAGE_nl16of8_cm7GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,7.0GB,cm7GB,7340032,1879048192,0,0,7,20,270.21,4897.61,339.94,5507.77
friendster_variance[1]_t0_NP_SAGE_nl16of8_cm7GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,7.0GB,cm7GB,7340032,1879048192,0,0,7,20,390.17,680.59,551.37,1622.12
"friendster_variance[0, 2]_t0_MP_SAGE_nl16of8_cm7GB",SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,7.0GB,cm7GB,65608366,16795741696,0,0,7,20,20376.87,587.61,10900.18,31864.67
