igbfull_w16_metis_variance[1]_t4_DP_SAGE_nl32.11of16_cm4GB,16,SAGE,1024,128,16,-1,"[10, 10, 10]",dryrun,4.0GB,cm4GB,8388608,1073741824,7,100,758.3,18008.21,1088.6,19855.1
igbfull_w16_metis_t4_DP_SAGE_nl36.11of16_cm4GB,16,SAGE,1024,128,16,-1,"[10, 10, 10]",dryrun,4.0GB,cm4GB,8388608,1073741824,7,100,782.64,2249.88,1098.9,4131.42
unused_igbfull_w16_metis_t4_DP_SAGE_nl40.11of16_cm4GB,16,SAGE,1024,128,16,-1,"[10, 10, 10]",dryrun,4.0GB,cm4GB,8388608,1073741824,7,100,795.12,2278.04,1119.19,4192.34
unused_igbfull_w16_metis_t4_DP_SAGE_nl44.11of16_cm4GB,16,SAGE,1024,128,16,-1,"[10, 10, 10]",dryrun,4.0GB,cm4GB,8388608,1073741824,7,100,766.73,2322.7,1088.24,4177.67
unused_igbfull_w16_metis_t4_DP_SAGE_nl48.11of16_cm4GB,16,SAGE,1024,128,16,-1,"[10, 10, 10]",dryrun,4.0GB,cm4GB,8388608,1073741824,7,100,772.18,2303.01,1088.29,4163.48
igbfull_w16_metis_t4_SP_SAGE_nl32.11of16_cm4GB,16,SAGE,1024,128,16,-1,"[10, 10, 10]",dryrun,4.0GB,cm4GB,8388608,1073741824,7,100,1220.12,775.69,1410.3,3406.11
"igbfull_w16_metis_variance[0, 2]_t4_MP_SAGE_nl32.11of16_cm4GB",16,SAGE,1024,128,16,-1,"[10, 10, 10]",dryrun,4.0GB,cm4GB,134217728,17179869184,7,100,21497.71,875.8,15156.3,37529.81
igbfull_w16_metis_variance[1]_t4_DP_SAGE_nl33.11of16_cm4GB,16,SAGE,1024,128,16,-1,"[10, 10, 10]",dryrun,4.0GB,cm4GB,8388608,1073741824,7,100,785.57,12200.6,1169.02,14155.19
igbfull_w16_metis_variance[1]_t4_DP_SAGE_nl34.11of16_cm4GB,16,SAGE,1024,128,16,-1,"[10, 10, 10]",dryrun,4.0GB,cm4GB,8388608,1073741824,7,100,803.98,2878.98,1141.89,4824.85
igbfull_w16_metis_variance[1]_t4_DP_SAGE_nl35.11of16_cm4GB,16,SAGE,1024,128,16,-1,"[10, 10, 10]",dryrun,4.0GB,cm4GB,8388608,1073741824,7,100,771.04,2327.61,1087.2,4185.85
unused_igbfull_w16_metis_t4_DP_SAGE_nl37.11of16_cm4GB,16,SAGE,1024,128,16,-1,"[10, 10, 10]",dryrun,4.0GB,cm4GB,8388608,1073741824,7,100,784.42,2254.62,1114.94,4153.98
igbfull_w16_metis_variance[1]_t4_NP_SAGE_nl32.11of16_cm4GB,16,SAGE,1024,128,16,-1,"[10, 10, 10]",dryrun,4.0GB,cm4GB,8388608,1073741824,7,100,943.1,20953.11,1208.82,23105.03
igbfull_w16_metis_variance[1]_t4_NP_SAGE_nl33.11of16_cm4GB,16,SAGE,1024,128,16,-1,"[10, 10, 10]",dryrun,4.0GB,cm4GB,8388608,1073741824,7,100,942.73,20975.86,1194.98,23113.58
igbfull_w16_metis_variance[1]_t4_NP_SAGE_nl34.11of16_cm4GB,16,SAGE,1024,128,16,-1,"[10, 10, 10]",dryrun,4.0GB,cm4GB,8388608,1073741824,7,100,945.73,3369.62,1123.59,5438.94
igbfull_w16_metis_t4_NP_SAGE_nl35.11of16_cm4GB,16,SAGE,1024,128,16,-1,"[10, 10, 10]",dryrun,4.0GB,cm4GB,8388608,1073741824,7,100,938.57,960.58,1098.68,2997.84
igbfull_w16_metis_t4_NP_SAGE_nl36.11of16_cm4GB,16,SAGE,1024,128,16,-1,"[10, 10, 10]",dryrun,4.0GB,cm4GB,8388608,1073741824,7,100,928.89,891.43,1096.2,2916.51
unused_igbfull_w16_metis_variance[1]_t0_DP+NP_SAGE_nl32.11of16_cm4GB,16,SAGE,1024,128,16,-1,"[10, 10, 10]",dryrun,4.0GB,cm4GB,8388608,1073741824,7,100,969.79,17966.01,1293.02,20228.82
unused_igbfull_w16_metis_variance[1]_t0_DP+SP_SAGE_nl32.11of16_cm4GB,16,SAGE,1024,128,16,-1,"[10, 10, 10]",dryrun,4.0GB,cm4GB,8388608,1073741824,7,100,1224.79,19042.95,1548.08,21815.82
unused_igbfull_w16_metis_variance[1]_t0_DP+NP_SAGE_nl33.11of16_cm4GB,16,SAGE,1024,128,16,-1,"[10, 10, 10]",dryrun,4.0GB,cm4GB,8388608,1073741824,7,100,979.25,18421.03,1329.04,20729.32
unused_igbfull_w16_metis_variance[1]_t0_DP+SP_SAGE_nl33.11of16_cm4GB,16,SAGE,1024,128,16,-1,"[10, 10, 10]",dryrun,4.0GB,cm4GB,8388608,1073741824,7,100,1212.69,18007.82,1489.29,20709.81
unused_igbfull_w16_metis_variance[1]_t0_DP+NP_SAGE_nl34.11of16_cm4GB,16,SAGE,1024,128,16,-1,"[10, 10, 10]",dryrun,4.0GB,cm4GB,8388608,1073741824,7,100,950.99,18472.79,1263.09,20686.87
unused_igbfull_w16_metis_variance[1]_t0_DP+SP_SAGE_nl34.11of16_cm4GB,16,SAGE,1024,128,16,-1,"[10, 10, 10]",dryrun,4.0GB,cm4GB,8388608,1073741824,7,100,1210.88,18055.02,1450.64,20716.54
unused_igbfull_w16_metis_variance[1]_t0_DP+NP_SAGE_nl35.11of16_cm4GB,16,SAGE,1024,128,16,-1,"[10, 10, 10]",dryrun,4.0GB,cm4GB,8388608,1073741824,7,100,946.17,19614.92,1241.32,21802.42
unused_igbfull_w16_metis_variance[1]_t0_DP+SP_SAGE_nl35.11of16_cm4GB,16,SAGE,1024,128,16,-1,"[10, 10, 10]",dryrun,4.0GB,cm4GB,8388608,1073741824,7,100,1193.67,19466.66,1453.92,22114.26
unused_igbfull_w16_metis_variance[1]_t0_DP+NP_SAGE_nl36.11of16_cm4GB,16,SAGE,1024,128,16,-1,"[10, 10, 10]",dryrun,4.0GB,cm4GB,8388608,1073741824,7,100,939.11,20181.86,1222.09,22343.07
unused_igbfull_w16_metis_variance[1]_t0_DP+SP_SAGE_nl36.11of16_cm4GB,16,SAGE,1024,128,16,-1,"[10, 10, 10]",dryrun,4.0GB,cm4GB,8388608,1073741824,7,100,1211.46,19853.74,1447.04,22512.24
igbfull_w16_metis_variance[1]_t8_DP_SAGE_nl32.61of16_cm4GB,16,SAGE,1024,128,16,-1,"[10, 10, 10]",dryrun,4.0GB,cm4GB,8388608,1073741824,7,100,816.32,18060.63,1139.48,20016.43
igbfull_w16_metis_variance[1]_t8_NP_SAGE_nl32.61of16_cm4GB,16,SAGE,1024,128,16,-1,"[10, 10, 10]",dryrun,4.0GB,cm4GB,8388608,1073741824,7,100,1023.73,20873.29,1227.7,23124.73
unused_igbfull_w16_metis_t8_SP_SAGE_nl32.61of16_cm4GB,16,SAGE,1024,128,16,-1,"[10, 10, 10]",dryrun,4.0GB,cm4GB,8388608,1073741824,7,100,1276.14,790.19,1461.97,3528.3
unused_"igbfull_w16_metis_variance[0, 2]_t8_MP_SAGE_nl32.61of16_cm4GB",16,SAGE,1024,128,16,-1,"[10, 10, 10]",dryrun,4.0GB,cm4GB,134217728,17179869184,7,100,20545.36,907.31,11305.92,32758.59
igbfull_w16_metis_variance[1]_t8_DP_SAGE_nl33.61of16_cm4GB,16,SAGE,1024,128,16,-1,"[10, 10, 10]",dryrun,4.0GB,cm4GB,8388608,1073741824,7,100,812.83,4873.22,1053.86,6739.9
